,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
34,2016-12-19,5522,649200,24150479,37.0,37.4,36.9,37.15,0.05,435
35,2016-12-20,5522,315700,11731200,37.15,37.3,37.05,37.15,0.0,274
36,2016-12-21,5522,213228,7890053,37.05,37.15,36.9,36.95,-0.2,145
37,2016-12-22,5522,553200,20344290,37.2,37.2,36.6,36.65,-0.3,330
38,2016-12-23,5522,547619,19837243,36.6,36.6,36.15,36.15,-0.5,340
39,2016-12-26,5522,112566,4087495,36.45,36.45,36.2,36.4,0.25,65
40,2016-12-27,5522,132010,4815416,36.55,36.6,36.4,36.5,0.1,78
41,2016-12-28,5522,150140,5490009,36.6,36.7,36.5,36.5,0.0,106
42,2016-12-29,5522,196218,7154262,36.45,36.65,36.4,36.4,-0.1,132
43,2016-12-30,5522,313158,11552856,36.5,37.0,36.5,36.95,0.55,227
44,2017-01-03,5522,170715,6296689,36.95,36.95,36.75,36.95,0.0,134
45,2017-01-04,5522,818000,30089850,36.95,37.0,36.7,37.0,0.05,540
46,2017-01-05,5522,271407,10020434,36.9,37.0,36.8,36.85,-0.15,163
47,2017-01-06,5522,224517,8261950,36.85,36.9,36.7,36.8,-0.05,172
48,2017-01-09,5522,339287,12434910,36.9,36.95,36.4,36.85,0.05,161
49,2017-01-10,5522,107600,3961100,36.85,36.9,36.6,36.8,-0.05,83
50,2017-01-11,5522,396820,14542460,36.9,36.9,36.55,36.85,0.05,258
51,2017-01-12,5522,543820,20047826,36.85,37.05,36.65,37.05,0.2,371
52,2017-01-13,5522,318657,11773774,37.0,37.1,36.75,37.1,0.05,198
53,2017-01-16,5522,309400,11425089,37.05,37.15,36.7,37.15,0.05,196
54,2017-01-17,5522,393801,14573305,37.0,37.2,36.8,37.2,0.05,258
55,2017-01-18,5522,507609,18770998,37.1,37.15,36.85,36.85,-0.35,427
56,2017-01-19,5522,376327,13850842,36.85,37.0,36.7,36.95,0.1,284
57,2017-01-20,5522,235274,8671588,36.95,36.95,36.75,36.95,0.0,152
58,2017-01-23,5522,377730,13949768,36.95,37.05,36.85,36.95,0.0,264
59,2017-01-24,5522,473627,17520460,37.0,37.1,36.8,37.05,0.1,308
60,2017-02-02,5522,838901,31169411,37.15,37.25,37.05,37.2,0.15,556
61,2017-02-03,5522,684344,25469562,37.25,37.4,37.05,37.4,0.2,453
62,2017-02-06,5522,2552668,97323113,37.45,38.55,37.45,38.4,1.0,1262
63,2017-02-07,5522,856736,32590089,38.4,38.4,37.9,38.0,-0.4,522
64,2017-02-08,5522,699723,26561035,38.0,38.15,37.85,37.9,-0.1,526
65,2017-02-09,5522,1108411,42220098,37.9,38.35,37.8,38.35,0.45,673
66,2017-02-10,5522,876500,33392000,38.35,38.35,37.95,38.15,-0.2,465
67,2017-02-13,5522,537005,20447390,38.1,38.15,37.95,38.1,-0.05,369
68,2017-02-14,5522,718530,27320189,38.15,38.2,37.9,37.9,-0.2,428
69,2017-02-15,5522,1060949,40541652,38.0,38.4,37.9,38.3,0.4,605
70,2017-02-16,5522,862884,33052566,38.4,38.45,38.15,38.45,0.15,490
71,2017-02-17,5522,1055386,40649999,38.45,38.65,38.35,38.5,0.05,546
72,2017-02-18,5522,310899,11971904,38.55,38.65,38.35,38.4,-0.1,157
73,2017-02-20,5522,531667,20350211,38.6,38.6,38.1,38.1,-0.3,239
74,2017-02-21,5522,294100,11210180,38.1,38.2,38.0,38.1,0.0,211
75,2017-02-22,5522,2098798,81398087,38.3,39.05,38.3,38.9,0.8,1046
76,2017-02-23,5522,2650802,104146305,39.0,39.5,39.0,39.05,0.15,1420
77,2017-02-24,5522,1141575,44504000,39.15,39.2,38.8,38.95,-0.1,600
78,2017-03-01,5522,1067488,41644805,39.2,39.25,38.8,38.85,-0.1,669
79,2017-03-02,5522,587135,22864300,39.15,39.25,38.8,38.9,0.05,328
80,2017-03-03,5522,585022,22740202,38.8,39.05,38.7,39.0,0.1,301
81,2017-03-06,5522,918511,35934783,39.0,39.3,38.9,39.3,0.3,511
82,2017-03-07,5522,475214,18646706,39.3,39.35,39.1,39.3,0.0,330
83,2017-03-08,5522,393010,15397639,39.3,39.35,39.05,39.15,-0.15,220
84,2017-03-09,5522,953988,37300776,39.1,39.3,38.8,39.3,0.15,603
85,2017-03-10,5522,712077,27701094,39.3,39.3,38.6,38.85,-0.45,466
86,2017-03-13,5522,447088,17391932,38.85,39.0,38.75,38.9,0.05,311
87,2017-03-14,5522,528527,20584028,38.7,39.15,38.7,39.05,0.15,367
88,2017-03-15,5522,272000,10586650,39.05,39.05,38.8,38.85,-0.2,190
89,2017-03-16,5522,712052,27768537,38.9,39.2,38.85,39.0,0.15,492
90,2017-03-17,5522,1521791,59558949,39.0,39.2,38.95,39.2,0.2,513
91,2017-03-20,5522,555514,21799470,39.25,39.35,39.15,39.2,0.0,352
92,2017-03-21,5522,606807,23767262,39.2,39.3,39.05,39.3,0.1,344
93,2017-03-22,5522,660794,25969769,39.1,39.5,39.05,39.45,0.15,465
94,2017-03-23,5522,2248942,90327717,39.45,40.45,39.45,40.35,0.9,1121
95,2017-03-24,5522,1802691,73053282,40.5,40.7,40.3,40.55,0.2,972
96,2017-03-27,5522,3459312,144228324,41.0,42.2,40.95,41.6,1.05,1739
97,2017-03-28,5522,2349101,98181140,42.0,42.6,40.8,41.75,0.15,1259
98,2017-03-29,5522,825539,34356392,41.75,41.95,41.4,41.55,-0.2,527
99,2017-03-30,5522,832940,34709509,41.6,41.75,41.55,41.65,0.1,453
100,2017-03-31,5522,2264201,93263079,41.8,41.8,40.9,41.05,-0.6,1210
101,2017-04-05,5522,2147344,87315705,41.05,41.2,40.3,40.65,-0.4,1279
102,2017-04-06,5522,599051,24541291,40.75,41.1,40.75,40.95,0.3,403
103,2017-04-07,5522,1000837,40747321,41.1,41.1,40.5,40.6,-0.35,600
104,2017-04-10,5522,895114,36046427,40.6,40.65,40.1,40.25,-0.35,525
105,2017-04-11,5522,1026951,41244377,40.1,40.4,40.05,40.05,-0.2,708
106,2017-04-12,5522,1921485,77202716,40.2,40.7,39.95,40.1,0.05,710
107,2017-04-13,5522,1169589,47435037,40.5,40.9,40.2,40.9,0.8,598
108,2017-04-14,5522,707621,28587122,40.75,40.75,40.2,40.25,-0.65,421
109,2017-04-17,5522,1177575,46964083,40.1,40.2,39.65,39.95,-0.3,518
110,2017-04-18,5522,359687,14486885,40.0,40.4,40.0,40.35,0.4,280
111,2017-04-19,5522,985645,39370962,40.2,40.2,39.8,39.8,-0.55,635
112,2017-04-20,5522,561600,22375850,39.85,39.95,39.75,39.8,0.0,387
113,2017-04-21,5522,642076,25538230,39.85,39.95,39.55,39.7,-0.1,482
114,2017-04-24,5522,551734,22031018,39.9,40.0,39.75,40.0,0.3,444
115,2017-04-25,5522,589691,23745333,40.0,40.5,40.0,40.5,0.5,396
116,2017-04-26,5522,625855,25400709,40.6,40.8,40.45,40.7,0.2,461
117,2017-04-27,5522,399100,16218395,40.7,40.75,40.55,40.7,0.0,250
118,2017-04-28,5522,535431,21790934,40.5,40.9,40.5,40.9,0.2,418
