,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
36,2016-09-21,9938,3849912,424899496,112.5,116.0,107.5,109.0,-3.5,2490
37,2016-09-22,9938,1774740,194809160,110.0,111.5,107.5,110.0,1.0,1164
38,2016-09-23,9938,1498831,166422910,112.0,113.0,110.0,111.0,1.0,1117
39,2016-09-26,9938,1262427,137872043,111.0,111.0,107.0,110.0,-1.0,863
40,2016-09-29,9938,1985222,220262920,110.5,112.5,110.0,111.0,1.0,1500
41,2016-09-30,9938,1054375,116674625,109.5,112.0,109.0,112.0,1.0,687
42,2016-10-03,9938,3314382,372164520,114.5,116.5,109.0,110.0,-2.0,2267
43,2016-10-04,9938,1205228,133864808,111.0,112.0,110.0,111.5,1.5,828
44,2016-10-05,9938,8045307,948783954,114.5,122.5,113.0,122.5,11.0,4580
45,2016-10-06,9938,6935132,847322576,123.5,125.5,118.5,118.5,-4.0,4013
46,2016-10-07,9938,3796663,439794245,119.0,119.0,114.0,115.0,-3.5,2622
47,2016-10-11,9938,5202091,578066192,117.5,119.0,105.5,111.0,-4.0,3434
48,2016-10-12,9938,3760447,416792940,112.0,115.0,108.0,109.5,-1.5,2676
49,2016-10-13,9938,3742568,414281757,110.5,113.5,108.5,109.5,0.0,2449
50,2016-10-14,9938,3044916,334426883,111.0,112.5,107.0,109.0,-0.5,2445
51,2016-10-17,9938,2237587,247317244,110.0,112.0,108.5,112.0,3.0,1430
52,2016-10-18,9938,2409221,273267473,115.5,116.0,111.5,113.0,1.0,1617
53,2016-10-19,9938,1086577,122978563,113.5,114.0,112.5,113.0,0.0,811
54,2016-10-20,9938,1402785,160106596,114.0,115.0,113.0,113.5,0.5,1017
55,2016-10-21,9938,1473825,164135900,113.5,113.5,110.0,111.5,-2.0,1192
56,2016-10-24,9938,1892157,216954398,112.0,116.0,112.0,114.5,3.0,1286
57,2016-10-25,9938,1052555,120739215,114.0,115.5,114.0,114.0,-0.5,795
58,2016-10-26,9938,1746601,192621711,112.5,112.5,109.0,110.5,-3.5,1318
59,2016-10-27,9938,1017889,112242731,111.5,111.5,109.0,110.5,0.0,750
60,2016-10-28,9938,1391570,152837770,110.5,111.5,108.0,111.5,1.0,1022
61,2016-10-31,9938,1732451,187187481,110.5,110.5,107.0,107.5,-4.0,1252
62,2016-11-01,9938,1244401,133538507,106.0,109.0,105.0,109.0,1.5,1025
63,2016-11-02,9938,2914318,300346575,107.0,107.5,99.6,100.5,-8.5,1914
64,2016-11-03,9938,2029412,201146950,101.5,101.5,97.7,99.8,-0.7,1470
65,2016-11-04,9938,1971208,200978817,99.5,103.0,99.1,102.0,2.2,1152
66,2016-11-07,9938,978768,100664983,103.5,103.5,102.0,103.5,1.5,720
67,2016-11-08,9938,5526307,539714400,103.0,103.0,94.1,99.6,-3.9,3526
68,2016-11-09,9938,2932676,279190945,99.0,99.0,92.7,94.0,-5.6,2153
69,2016-11-10,9938,957937,92673089,98.1,98.1,95.5,96.8,2.8,747
70,2016-11-11,9938,1124721,105226074,95.7,95.7,92.5,93.8,-3.0,902
71,2016-11-14,9938,1191498,109795262,93.0,94.0,90.0,93.1,-0.7,992
72,2016-11-15,9938,1300745,122500574,92.7,95.7,91.6,94.2,1.1,989
73,2016-11-16,9938,1807152,171823976,96.5,96.7,93.6,94.6,0.4,1562
74,2016-11-17,9938,1078631,102141245,94.0,95.6,93.5,95.4,0.8,813
75,2016-11-18,9938,432153,41025493,96.0,96.0,94.2,94.5,-0.9,383
76,2016-11-21,9938,725150,69203604,94.5,96.4,94.1,95.8,1.3,565
77,2016-11-22,9938,3497281,351765536,96.6,102.5,96.3,100.5,4.7,2295
78,2016-11-23,9938,1441543,145950569,101.0,102.5,100.5,101.0,0.5,1092
79,2016-11-24,9938,2435048,238227156,101.0,101.0,96.0,96.8,-4.2,1859
80,2016-11-25,9938,1525008,147141484,95.7,98.0,94.2,98.0,1.2,1171
81,2016-11-28,9938,702498,68160205,98.0,98.0,96.5,96.5,-1.5,558
82,2016-11-29,9938,424808,40992528,97.1,97.5,96.1,96.5,0.0,397
83,2016-11-30,9938,867296,84661343,96.9,98.4,96.5,96.9,0.4,675
84,2016-12-01,9938,442501,43044245,97.2,97.8,96.6,97.4,0.5,363
85,2016-12-02,9938,511969,49374324,97.4,97.4,96.0,96.0,-1.4,390
86,2016-12-05,9938,294701,28456675,96.1,97.1,95.5,97.0,1.0,263
87,2016-12-06,9938,797573,78227495,97.4,98.8,97.0,97.2,0.2,697
88,2016-12-07,9938,774299,74659704,97.4,98.0,95.6,95.8,-1.4,645
89,2016-12-08,9938,2782844,276780235,97.0,100.5,96.6,99.0,3.2,2000
90,2016-12-09,9938,894384,87710361,98.6,99.0,97.0,98.5,-0.5,708
91,2016-12-12,9938,1191871,115137962,98.5,98.6,95.8,96.0,-2.5,875
92,2016-12-13,9938,447001,43236196,96.5,97.3,96.1,96.6,0.6,339
93,2016-12-14,9938,669070,64480855,97.2,97.9,95.6,96.4,-0.2,519
94,2016-12-15,9938,474486,45577692,95.6,96.9,95.1,96.7,0.3,370
95,2016-12-16,9938,691552,66775032,96.7,97.0,96.0,96.8,0.1,573
96,2016-12-19,9938,257210,24792364,96.5,97.1,96.0,96.0,-0.8,220
97,2016-12-20,9938,565644,54592916,96.0,97.2,95.7,96.3,0.3,452
98,2016-12-21,9938,1041400,98467459,96.4,97.2,93.5,94.5,-1.8,829
99,2016-12-22,9938,839902,78642286,94.0,94.5,92.9,92.9,-1.6,554
100,2016-12-23,9938,1515028,138462948,91.8,93.0,90.5,90.5,-2.4,1061
101,2016-12-26,9938,903934,82321564,89.5,92.0,89.5,91.4,0.9,653
102,2016-12-27,9938,364900,33376300,91.5,91.9,90.8,91.9,0.5,285
103,2016-12-28,9938,938101,87968243,91.5,94.7,91.5,94.5,2.6,739
104,2016-12-29,9938,856159,81702067,94.5,96.2,94.0,95.1,0.6,766
105,2016-12-30,9938,952303,90970306,95.9,96.2,94.8,95.4,0.3,615
106,2017-01-03,9938,623004,59153084,95.4,95.6,94.6,95.5,0.1,454
107,2017-01-04,9938,766357,74296348,95.7,97.5,95.7,97.0,1.5,608
108,2017-01-05,9938,521335,50517559,97.2,97.4,96.1,96.3,-0.7,443
109,2017-01-06,9938,430172,41472246,96.3,97.0,95.8,96.7,0.4,366
110,2017-01-09,9938,1524009,144851055,96.0,96.1,94.6,94.6,-2.1,1319
111,2017-01-10,9938,813277,76849115,94.5,95.0,94.1,94.5,-0.1,659
112,2017-01-11,9938,652479,61514264,94.8,94.9,93.5,93.9,-0.6,553
113,2017-01-12,9938,1127002,106446990,93.9,95.4,93.8,94.3,0.4,890
114,2017-01-13,9938,2203383,206793258,94.5,95.5,92.7,92.7,-1.6,1767
115,2017-01-16,9938,1328623,125275885,92.7,95.4,92.5,94.6,1.9,951
116,2017-01-17,9938,1141683,109073051,94.0,96.5,94.0,96.5,1.9,961
117,2017-01-18,9938,1149129,110651213,95.9,97.0,95.4,96.2,-0.3,791
118,2017-01-19,9938,1366094,130984172,96.0,96.4,95.2,95.5,-0.7,831
119,2017-01-20,9938,928423,88441212,95.1,95.8,94.6,95.0,-0.5,656
120,2017-01-23,9938,475329,45199655,95.0,95.6,94.6,95.0,0.0,388
121,2017-01-24,9938,1219819,116061093,94.1,96.4,94.0,95.3,0.3,949
