,date,stock_id,close
113,2015-06-26,1101,18.52
114,2015-06-29,1101,18.24
115,2015-06-30,1101,18.28
116,2015-07-01,1101,18.78
117,2015-07-02,1101,18.78
118,2015-07-03,1101,18.82
119,2015-07-06,1101,18.57
120,2015-07-07,1101,18.31
121,2015-07-08,1101,17.82
122,2015-07-09,1101,17.7
123,2015-07-13,1101,18.33
124,2015-07-14,1101,18.85
125,2015-07-15,1101,18.92
126,2015-07-16,1101,18.68
127,2015-07-17,1101,18.68
128,2015-07-20,1101,18.59
129,2015-07-21,1101,18.52
130,2015-07-22,1101,18.36
131,2015-07-23,1101,18.73
132,2015-07-24,1101,18.45
133,2015-07-27,1101,18.05
134,2015-07-28,1101,17.6
135,2015-07-29,1101,17.37
136,2015-07-30,1101,17.45
137,2015-07-31,1101,17.15
138,2015-08-03,1101,17.02
139,2015-08-04,1101,17.22
140,2015-08-05,1101,17.22
141,2015-08-06,1101,16.67
142,2015-08-07,1101,16.92
143,2015-08-10,1101,17.27
144,2015-08-11,1101,17.1
145,2015-08-12,1101,17.05
146,2015-08-13,1101,17.0
147,2015-08-14,1101,16.8
148,2015-08-17,1101,16.8
149,2015-08-18,1101,16.95
150,2015-08-19,1101,16.92
151,2015-08-20,1101,16.75
152,2015-08-21,1101,16.19
153,2015-08-24,1101,16.04
154,2015-08-25,1101,16.04
155,2015-08-26,1101,16.07
156,2015-08-27,1101,16.34
157,2015-08-28,1101,17.47
158,2015-08-31,1101,17.47
159,2015-09-01,1101,17.22
160,2015-09-02,1101,17.05
161,2015-09-03,1101,17.02
162,2015-09-04,1101,17.0
163,2015-09-07,1101,16.8
164,2015-09-08,1101,16.8
165,2015-09-09,1101,17.77
166,2015-09-10,1101,17.87
167,2015-09-11,1101,17.67
168,2015-09-14,1101,17.77
169,2015-09-15,1101,17.85
170,2015-09-16,1101,17.8
171,2015-09-17,1101,17.82
172,2015-09-18,1101,17.65
173,2015-09-21,1101,17.32
174,2015-09-22,1101,17.42
175,2015-09-23,1101,17.27
176,2015-09-24,1101,16.65
177,2015-09-25,1101,16.5
178,2015-09-30,1101,16.72
179,2015-10-01,1101,17.1
180,2015-10-02,1101,17.05
181,2015-10-05,1101,17.3
182,2015-10-06,1101,17.67
183,2015-10-07,1101,18.33
184,2015-10-08,1101,18.17
185,2015-10-12,1101,18.8
186,2015-10-13,1101,18.4
187,2015-10-14,1101,18.17
188,2015-10-15,1101,18.5
189,2015-10-16,1101,18.58
190,2015-10-19,1101,19.05
191,2015-10-20,1101,18.63
192,2015-10-21,1101,18.53
193,2015-10-22,1101,18.3
194,2015-10-23,1101,18.4
195,2015-10-26,1101,18.7
196,2015-10-27,1101,18.65
197,2015-10-28,1101,18.75
198,2015-10-29,1101,18.12
199,2015-10-30,1101,18.15
200,2015-11-02,1101,18.22
201,2015-11-03,1101,18.5
202,2015-11-04,1101,18.6
203,2015-11-05,1101,18.55
204,2015-11-06,1101,18.2
205,2015-11-09,1101,18.17
206,2015-11-10,1101,17.75
207,2015-11-11,1101,17.3
208,2015-11-12,1101,17.17
209,2015-11-13,1101,16.95
210,2015-11-16,1101,16.7
211,2015-11-17,1101,16.7
212,2015-11-18,1101,16.32
213,2015-11-19,1101,16.04
214,2015-11-20,1101,15.77
215,2015-11-23,1101,15.84
216,2015-11-24,1101,15.69
217,2015-11-25,1101,15.29
218,2015-11-26,1101,15.72
219,2015-11-27,1101,15.54
220,2015-11-30,1101,14.77
221,2015-12-01,1101,15.29
222,2015-12-02,1101,15.29
223,2015-12-03,1101,15.27
224,2015-12-04,1101,15.14
225,2015-12-07,1101,15.22
226,2015-12-08,1101,15.12
227,2015-12-09,1101,14.82
228,2015-12-10,1101,14.59
229,2015-12-11,1101,13.96
230,2015-12-14,1101,13.61
231,2015-12-15,1101,13.74
232,2015-12-16,1101,13.74
233,2015-12-17,1101,13.91
234,2015-12-18,1101,13.69
235,2015-12-21,1101,13.91
236,2015-12-22,1101,13.66
237,2015-12-23,1101,13.74
238,2015-12-24,1101,14.01
239,2015-12-25,1101,13.89
240,2015-12-28,1101,14.01
241,2015-12-29,1101,13.86
242,2015-12-30,1101,13.64
243,2015-12-31,1101,13.69
244,2015-01-05,1102,22.27
245,2015-01-06,1102,21.89
246,2015-01-07,1102,22.12
247,2015-01-08,1102,22.39
248,2015-01-09,1102,22.39
249,2015-01-12,1102,22.12
250,2015-01-13,1102,22.39
251,2015-01-14,1102,22.12
252,2015-01-15,1102,22.18
253,2015-01-16,1102,22.27
254,2015-01-19,1102,22.36
255,2015-01-20,1102,22.36
256,2015-01-21,1102,22.53
257,2015-01-22,1102,22.59
258,2015-01-23,1102,22.56
259,2015-01-26,1102,22.5
260,2015-01-27,1102,22.62
261,2015-01-28,1102,22.62
262,2015-01-29,1102,22.5
263,2015-01-30,1102,22.18
264,2015-02-02,1102,22.21
265,2015-02-03,1102,22.3
266,2015-02-04,1102,22.33
267,2015-02-05,1102,22.41
268,2015-02-06,1102,22.53
269,2015-02-09,1102,22.5
270,2015-02-10,1102,22.24
271,2015-02-11,1102,22.3
272,2015-02-12,1102,22.47
273,2015-02-13,1102,22.47
274,2015-02-24,1102,22.71
275,2015-02-25,1102,22.76
276,2015-02-26,1102,22.53
277,2015-03-02,1102,22.62
278,2015-03-03,1102,22.36
279,2015-03-04,1102,22.44
280,2015-03-05,1102,22.3
281,2015-03-06,1102,22.3
282,2015-03-09,1102,22.18
283,2015-03-10,1102,22.15
284,2015-03-11,1102,22.12
285,2015-03-12,1102,22.33
286,2015-03-13,1102,22.41
287,2015-03-16,1102,22.21
288,2015-03-17,1102,22.21
289,2015-03-18,1102,22.36
290,2015-03-19,1102,22.41
291,2015-03-20,1102,22.18
292,2015-03-23,1102,22.3
293,2015-03-24,1102,22.39
294,2015-03-25,1102,22.33
295,2015-03-26,1102,22.71
296,2015-03-27,1102,22.41
297,2015-03-30,1102,22.65
298,2015-03-31,1102,22.91
299,2015-04-01,1102,22.82
300,2015-04-02,1102,22.76
301,2015-04-07,1102,22.88
302,2015-04-08,1102,22.88
303,2015-04-09,1102,23.0
304,2015-04-10,1102,22.88
305,2015-04-13,1102,22.76
306,2015-04-14,1102,22.71
307,2015-04-15,1102,22.41
308,2015-04-16,1102,22.65
309,2015-04-17,1102,22.53
310,2015-04-20,1102,22.59
311,2015-04-21,1102,22.65
312,2015-04-22,1102,22.53
313,2015-04-23,1102,22.79
314,2015-04-24,1102,23.06
315,2015-04-27,1102,23.08
316,2015-04-28,1102,23.03
317,2015-04-29,1102,22.79
318,2015-04-30,1102,22.59
319,2015-05-04,1102,22.56
320,2015-05-05,1102,22.59
321,2015-05-06,1102,22.47
322,2015-05-07,1102,22.41
323,2015-05-08,1102,22.44
324,2015-05-11,1102,22.39
325,2015-05-12,1102,22.21
326,2015-05-13,1102,22.39
327,2015-05-14,1102,22.33
328,2015-05-15,1102,22.24
329,2015-05-18,1102,22.44
330,2015-05-19,1102,22.53
331,2015-05-20,1102,22.5
332,2015-05-21,1102,22.36
333,2015-05-22,1102,22.36
334,2015-05-25,1102,22.27
335,2015-05-26,1102,22.41
336,2015-05-27,1102,22.47
337,2015-05-28,1102,22.27
338,2015-05-29,1102,22.65
339,2015-06-01,1102,22.12
340,2015-06-02,1102,22.15
341,2015-06-03,1102,22.21
342,2015-06-04,1102,21.8
343,2015-06-05,1102,21.54
344,2015-06-08,1102,21.95
345,2015-06-09,1102,21.66
346,2015-06-10,1102,21.63
347,2015-06-11,1102,21.4
348,2015-06-12,1102,21.19
349,2015-06-15,1102,21.25
350,2015-06-16,1102,21.28
351,2015-06-17,1102,21.05
352,2015-06-18,1102,20.99
353,2015-06-22,1102,21.22
354,2015-06-23,1102,21.16
355,2015-06-24,1102,21.43
356,2015-06-25,1102,21.51
357,2015-06-26,1102,21.28
358,2015-06-29,1102,21.08
359,2015-06-30,1102,21.25
360,2015-07-01,1102,21.16
361,2015-07-02,1102,21.13
362,2015-07-03,1102,21.19
363,2015-07-06,1102,21.25
364,2015-07-07,1102,21.13
365,2015-07-08,1102,20.76
366,2015-07-09,1102,20.38
367,2015-07-13,1102,20.93
368,2015-07-14,1102,21.16
369,2015-07-15,1102,20.96
370,2015-07-16,1102,20.81
371,2015-07-17,1102,20.73
372,2015-07-20,1102,20.58
373,2015-07-21,1102,20.78
374,2015-07-22,1102,20.78
375,2015-07-23,1102,20.73
376,2015-07-24,1102,20.58
377,2015-07-27,1102,20.46
378,2015-07-28,1102,20.38
379,2015-07-29,1102,20.14
380,2015-07-30,1102,20.49
381,2015-07-31,1102,20.17
382,2015-08-03,1102,20.35
383,2015-08-04,1102,20.55
384,2015-08-05,1102,20.81
385,2015-08-06,1102,20.67
386,2015-08-07,1102,20.58
387,2015-08-10,1102,20.58
388,2015-08-11,1102,20.29
389,2015-08-12,1102,19.97
390,2015-08-13,1102,20.2
391,2015-08-14,1102,20.23
392,2015-08-17,1102,20.38
393,2015-08-18,1102,20.41
394,2015-08-19,1102,20.35
395,2015-08-20,1102,19.88
396,2015-08-21,1102,19.77
397,2015-08-24,1102,18.81
398,2015-08-25,1102,19.21
399,2015-08-26,1102,19.21
400,2015-08-27,1102,19.56
401,2015-08-28,1102,20.44
402,2015-08-31,1102,20.35
403,2015-09-01,1102,20.25
404,2015-09-02,1102,20.25
405,2015-09-03,1102,20.41
406,2015-09-04,1102,20.41
407,2015-09-07,1102,20.47
408,2015-09-08,1102,20.38
409,2015-09-09,1102,20.91
410,2015-09-10,1102,20.75
411,2015-09-11,1102,21.19
412,2015-09-14,1102,21.09
413,2015-09-15,1102,21.09
414,2015-09-16,1102,21.09
415,2015-09-17,1102,21.09
416,2015-09-18,1102,20.72
417,2015-09-21,1102,20.57
418,2015-09-22,1102,20.66
419,2015-09-23,1102,20.44
420,2015-09-24,1102,20.16
421,2015-09-25,1102,20.13
422,2015-09-30,1102,20.01
423,2015-10-01,1102,20.16
424,2015-10-02,1102,20.25
425,2015-10-05,1102,20.81
426,2015-10-06,1102,21.09
427,2015-10-07,1102,21.25
428,2015-10-08,1102,20.88
429,2015-10-12,1102,21.53
430,2015-10-13,1102,21.4
431,2015-10-14,1102,21.03
432,2015-10-15,1102,21.12
433,2015-10-16,1102,21.37
434,2015-10-19,1102,21.31
435,2015-10-20,1102,21.4
436,2015-10-21,1102,21.19
437,2015-10-22,1102,21.34
438,2015-10-23,1102,21.5
439,2015-10-26,1102,21.5
440,2015-10-27,1102,21.44
441,2015-10-28,1102,21.5
442,2015-10-29,1102,21.31
443,2015-10-30,1102,20.97
444,2015-11-02,1102,21.22
445,2015-11-03,1102,21.47
446,2015-11-04,1102,21.65
447,2015-11-05,1102,21.4
448,2015-11-06,1102,21.28
449,2015-11-09,1102,20.91
450,2015-11-10,1102,20.47
451,2015-11-11,1102,20.35
452,2015-11-12,1102,19.88
453,2015-11-13,1102,19.04
454,2015-11-16,1102,18.64
455,2015-11-17,1102,18.58
456,2015-11-18,1102,17.96
457,2015-11-19,1102,18.27
458,2015-11-20,1102,18.08
459,2015-11-23,1102,17.89
460,2015-11-24,1102,17.89
461,2015-11-25,1102,17.71
462,2015-11-26,1102,18.14
463,2015-11-27,1102,17.74
464,2015-11-30,1102,17.18
465,2015-12-01,1102,17.92
466,2015-12-02,1102,17.55
467,2015-12-03,1102,17.65
468,2015-12-04,1102,17.74
469,2015-12-07,1102,17.77
470,2015-12-08,1102,17.43
471,2015-12-09,1102,17.4
472,2015-12-10,1102,17.15
473,2015-12-11,1102,16.87
474,2015-12-14,1102,16.78
475,2015-12-15,1102,16.71
476,2015-12-16,1102,16.68
477,2015-12-17,1102,17.4
478,2015-12-18,1102,16.9
479,2015-12-21,1102,16.93
480,2015-12-22,1102,16.9
481,2015-12-23,1102,17.21
482,2015-12-24,1102,17.24
483,2015-12-25,1102,17.24
484,2015-12-28,1102,17.27
485,2015-12-29,1102,17.09
486,2015-12-30,1102,16.87
487,2015-12-31,1102,17.02
488,2015-01-05,1104,13.39
489,2015-01-06,1104,13.26
490,2015-01-07,1104,13.32
491,2015-01-08,1104,13.34
492,2015-01-09,1104,13.37
493,2015-01-12,1104,13.39
494,2015-01-13,1104,13.6
495,2015-01-14,1104,14.19
496,2015-01-15,1104,14.37
497,2015-01-16,1104,13.83
498,2015-01-19,1104,13.75
499,2015-01-20,1104,13.88
500,2015-01-21,1104,13.91
501,2015-01-22,1104,14.01
502,2015-01-23,1104,14.11
503,2015-01-26,1104,13.91
504,2015-01-27,1104,13.96
505,2015-01-28,1104,13.96
506,2015-01-29,1104,13.86
507,2015-01-30,1104,13.91
508,2015-02-02,1104,13.8
509,2015-02-03,1104,13.83
510,2015-02-04,1104,13.86
511,2015-02-05,1104,13.8
512,2015-02-06,1104,13.93
513,2015-02-09,1104,13.78
514,2015-02-10,1104,13.8
515,2015-02-11,1104,13.73
516,2015-02-12,1104,13.62
517,2015-02-13,1104,13.68
518,2015-02-24,1104,13.7
519,2015-02-25,1104,13.73
520,2015-02-26,1104,13.68
521,2015-03-02,1104,13.7
522,2015-03-03,1104,13.88
523,2015-03-04,1104,13.88
524,2015-03-05,1104,13.83
525,2015-03-06,1104,13.91
526,2015-03-09,1104,14.42
527,2015-03-10,1104,14.47
528,2015-03-11,1104,14.42
529,2015-03-12,1104,14.63
530,2015-03-13,1104,15.22
531,2015-03-16,1104,15.2
532,2015-03-17,1104,15.04
533,2015-03-18,1104,15.5
534,2015-03-19,1104,15.5
535,2015-03-20,1104,15.53
536,2015-03-23,1104,15.58
537,2015-03-24,1104,15.45
538,2015-03-25,1104,15.38
539,2015-03-26,1104,15.4
540,2015-03-27,1104,15.09
541,2015-03-30,1104,15.09
542,2015-03-31,1104,15.2
543,2015-04-01,1104,15.2
544,2015-04-02,1104,15.32
545,2015-04-07,1104,15.56
546,2015-04-08,1104,15.61
547,2015-04-09,1104,15.35
548,2015-04-10,1104,15.17
549,2015-04-13,1104,15.09
550,2015-04-14,1104,15.3
551,2015-04-15,1104,15.01
552,2015-04-16,1104,14.96
553,2015-04-17,1104,14.99
554,2015-04-20,1104,14.91
555,2015-04-21,1104,14.73
556,2015-04-22,1104,14.83
557,2015-04-23,1104,15.27
558,2015-04-24,1104,15.89
559,2015-04-27,1104,15.92
560,2015-04-28,1104,16.38
561,2015-04-29,1104,16.38
562,2015-04-30,1104,16.87
563,2015-05-04,1104,16.35
564,2015-05-05,1104,16.28
565,2015-05-06,1104,16.28
566,2015-05-07,1104,15.89
567,2015-05-08,1104,15.94
568,2015-05-11,1104,15.61
569,2015-05-12,1104,15.43
570,2015-05-13,1104,15.45
571,2015-05-14,1104,15.3
572,2015-05-15,1104,15.09
573,2015-05-18,1104,14.99
574,2015-05-19,1104,15.01
575,2015-05-20,1104,15.17
576,2015-05-21,1104,14.91
577,2015-05-22,1104,14.86
578,2015-05-25,1104,14.81
579,2015-05-26,1104,14.65
580,2015-05-27,1104,15.09
581,2015-05-28,1104,14.96
582,2015-05-29,1104,14.91
583,2015-06-01,1104,15.01
584,2015-06-02,1104,15.04
585,2015-06-03,1104,14.76
586,2015-06-04,1104,14.94
587,2015-06-05,1104,14.81
588,2015-06-08,1104,14.6
589,2015-06-09,1104,14.89
590,2015-06-10,1104,15.04
591,2015-06-11,1104,14.71
592,2015-06-12,1104,14.94
593,2015-06-15,1104,14.63
594,2015-06-16,1104,14.53
595,2015-06-17,1104,14.42
596,2015-06-18,1104,14.29
597,2015-06-22,1104,14.37
598,2015-06-23,1104,14.42
599,2015-06-24,1104,14.29
600,2015-06-25,1104,14.27
601,2015-06-26,1104,14.19
602,2015-06-29,1104,13.86
603,2015-06-30,1104,13.88
604,2015-07-01,1104,13.96
605,2015-07-02,1104,13.86
606,2015-07-03,1104,14.01
607,2015-07-06,1104,13.73
608,2015-07-07,1104,13.86
609,2015-07-08,1104,13.62
610,2015-07-09,1104,13.26
611,2015-07-13,1104,13.37
612,2015-07-14,1104,13.39
613,2015-07-15,1104,13.03
614,2015-07-16,1104,13.19
615,2015-07-17,1104,13.21
616,2015-07-20,1104,13.16
617,2015-07-21,1104,13.34
618,2015-07-22,1104,13.66
619,2015-07-23,1104,13.58
620,2015-07-24,1104,13.61
621,2015-07-27,1104,13.23
622,2015-07-28,1104,13.17
623,2015-07-29,1104,13.14
624,2015-07-30,1104,13.2
625,2015-07-31,1104,13.01
626,2015-08-03,1104,12.46
627,2015-08-04,1104,12.35
628,2015-08-05,1104,12.52
629,2015-08-06,1104,13.01
630,2015-08-07,1104,12.98
631,2015-08-10,1104,13.09
632,2015-08-11,1104,12.84
633,2015-08-12,1104,12.93
634,2015-08-13,1104,12.9
635,2015-08-14,1104,12.79
636,2015-08-17,1104,12.65
637,2015-08-18,1104,12.54
638,2015-08-19,1104,11.7
639,2015-08-20,1104,11.86
640,2015-08-21,1104,11.31
641,2015-08-24,1104,10.88
642,2015-08-25,1104,11.09
643,2015-08-26,1104,11.09
644,2015-08-27,1104,11.31
645,2015-08-28,1104,11.48
646,2015-08-31,1104,11.5
647,2015-09-01,1104,11.5
648,2015-09-02,1104,11.64
649,2015-09-03,1104,11.7
650,2015-09-04,1104,11.78
651,2015-09-07,1104,11.81
652,2015-09-08,1104,11.91
653,2015-09-09,1104,12.35
654,2015-09-10,1104,12.71
655,2015-09-11,1104,12.54
656,2015-09-14,1104,12.38
657,2015-09-15,1104,12.21
658,2015-09-16,1104,12.16
659,2015-09-17,1104,12.32
660,2015-09-18,1104,12.32
661,2015-09-21,1104,12.19
662,2015-09-22,1104,12.05
663,2015-09-23,1104,11.78
664,2015-09-24,1104,11.48
665,2015-09-25,1104,11.37
666,2015-09-30,1104,11.26
667,2015-10-01,1104,11.34
668,2015-10-02,1104,11.37
669,2015-10-05,1104,11.59
670,2015-10-06,1104,11.48
671,2015-10-07,1104,11.56
672,2015-10-08,1104,11.56
673,2015-10-12,1104,11.67
674,2015-10-13,1104,11.72
675,2015-10-14,1104,11.86
676,2015-10-15,1104,11.86
677,2015-10-16,1104,11.75
678,2015-10-19,1104,11.86
679,2015-10-20,1104,12.21
680,2015-10-21,1104,12.35
681,2015-10-22,1104,12.41
682,2015-10-23,1104,12.52
683,2015-10-26,1104,12.62
684,2015-10-27,1104,12.87
685,2015-10-28,1104,12.68
686,2015-10-29,1104,12.68
687,2015-10-30,1104,12.54
688,2015-11-02,1104,12.57
689,2015-11-03,1104,12.57
690,2015-11-04,1104,12.68
691,2015-11-05,1104,12.65
692,2015-11-06,1104,12.38
693,2015-11-09,1104,12.19
694,2015-11-10,1104,12.68
695,2015-11-11,1104,12.62
696,2015-11-12,1104,12.35
697,2015-11-13,1104,12.43
698,2015-11-16,1104,12.49
699,2015-11-17,1104,12.49
700,2015-11-18,1104,12.62
701,2015-11-19,1104,12.79
702,2015-11-20,1104,12.46
703,2015-11-23,1104,12.54
704,2015-11-24,1104,12.62
705,2015-11-25,1104,12.6
706,2015-11-26,1104,12.65
707,2015-11-27,1104,12.65
708,2015-11-30,1104,12.62
709,2015-12-01,1104,12.71
710,2015-12-02,1104,12.6
711,2015-12-03,1104,12.6
712,2015-12-04,1104,12.73
713,2015-12-07,1104,12.84
714,2015-12-08,1104,12.76
715,2015-12-09,1104,12.82
716,2015-12-10,1104,12.76
717,2015-12-11,1104,12.68
718,2015-12-14,1104,12.6
719,2015-12-15,1104,12.71
720,2015-12-16,1104,12.6
721,2015-12-17,1104,12.54
722,2015-12-18,1104,12.27
723,2015-12-21,1104,12.46
724,2015-12-22,1104,12.35
725,2015-12-23,1104,12.38
726,2015-12-24,1104,12.32
727,2015-12-25,1104,12.32
728,2015-12-28,1104,12.16
729,2015-12-29,1104,12.19
730,2015-12-30,1104,12.27
731,2015-12-31,1104,12.3
732,2015-01-05,1201,21.52
733,2015-01-06,1201,21.39
734,2015-01-07,1201,21.18
735,2015-01-08,1201,21.22
736,2015-01-09,1201,21.31
737,2015-01-12,1201,21.26
738,2015-01-13,1201,21.13
739,2015-01-14,1201,20.92
740,2015-01-15,1201,21.0
741,2015-01-16,1201,20.96
742,2015-01-19,1201,20.83
743,2015-01-20,1201,20.96
744,2015-01-21,1201,20.96
745,2015-01-22,1201,21.05
746,2015-01-23,1201,22.51
747,2015-01-26,1201,22.68
748,2015-01-27,1201,22.38
749,2015-01-28,1201,22.64
750,2015-01-29,1201,22.42
751,2015-01-30,1201,22.3
752,2015-02-02,1201,21.78
753,2015-02-03,1201,21.82
754,2015-02-04,1201,21.74
755,2015-02-05,1201,21.91
756,2015-02-06,1201,21.95
757,2015-02-09,1201,21.99
758,2015-02-10,1201,21.82
759,2015-02-11,1201,21.56
760,2015-02-12,1201,21.43
761,2015-02-13,1201,21.56
762,2015-02-24,1201,21.78
763,2015-02-25,1201,21.78
764,2015-02-26,1201,21.78
765,2015-03-02,1201,22.04
766,2015-03-03,1201,22.34
767,2015-03-04,1201,22.3
768,2015-03-05,1201,22.25
769,2015-03-06,1201,22.21
770,2015-03-09,1201,21.99
771,2015-03-10,1201,22.04
772,2015-03-11,1201,21.87
773,2015-03-12,1201,21.74
774,2015-03-13,1201,21.87
775,2015-03-16,1201,21.74
776,2015-03-17,1201,21.69
777,2015-03-18,1201,21.78
778,2015-03-19,1201,21.74
779,2015-03-20,1201,21.65
780,2015-03-23,1201,21.65
781,2015-03-24,1201,21.65
782,2015-03-25,1201,21.65
783,2015-03-26,1201,21.69
784,2015-03-27,1201,21.69
785,2015-03-30,1201,21.56
786,2015-03-31,1201,21.56
787,2015-04-01,1201,21.31
788,2015-04-02,1201,21.13
789,2015-04-07,1201,20.75
790,2015-04-08,1201,20.7
791,2015-04-09,1201,21.09
792,2015-04-10,1201,21.22
793,2015-04-13,1201,21.09
794,2015-04-14,1201,21.09
795,2015-04-15,1201,21.09
796,2015-04-16,1201,20.88
797,2015-04-17,1201,21.0
798,2015-04-20,1201,20.79
799,2015-04-21,1201,20.75
800,2015-04-22,1201,20.75
801,2015-04-23,1201,20.88
802,2015-04-24,1201,20.83
803,2015-04-27,1201,20.7
804,2015-04-28,1201,20.66
805,2015-04-29,1201,20.57
806,2015-04-30,1201,20.7
807,2015-05-04,1201,20.57
808,2015-05-05,1201,20.53
809,2015-05-06,1201,20.36
810,2015-05-07,1201,20.14
811,2015-05-08,1201,19.45
812,2015-05-11,1201,18.59
813,2015-05-12,1201,19.89
814,2015-05-13,1201,19.8
815,2015-05-14,1201,19.33
816,2015-05-15,1201,19.54
817,2015-05-18,1201,19.5
818,2015-05-19,1201,19.5
819,2015-05-20,1201,19.15
820,2015-05-21,1201,19.11
821,2015-05-22,1201,18.94
822,2015-05-25,1201,18.85
823,2015-05-26,1201,18.72
824,2015-05-27,1201,19.2
825,2015-05-28,1201,19.02
826,2015-05-29,1201,18.85
827,2015-06-01,1201,18.98
828,2015-06-02,1201,18.81
829,2015-06-03,1201,18.68
830,2015-06-04,1201,17.91
831,2015-06-05,1201,18.08
832,2015-06-08,1201,17.86
833,2015-06-09,1201,17.43
834,2015-06-10,1201,17.86
835,2015-06-11,1201,17.3
836,2015-06-12,1201,17.35
837,2015-06-15,1201,17.35
838,2015-06-16,1201,16.79
839,2015-06-17,1201,16.31
840,2015-06-18,1201,16.14
841,2015-06-22,1201,16.14
842,2015-06-23,1201,16.31
843,2015-06-24,1201,16.53
844,2015-06-25,1201,17.0
845,2015-06-26,1201,16.83
846,2015-06-29,1201,16.49
847,2015-06-30,1201,16.49
848,2015-07-01,1201,16.79
849,2015-07-02,1201,16.83
850,2015-07-03,1201,16.66
851,2015-07-06,1201,16.7
852,2015-07-07,1201,16.92
853,2015-07-08,1201,16.57
854,2015-07-09,1201,16.44
855,2015-07-13,1201,16.7
856,2015-07-14,1201,16.74
857,2015-07-15,1201,16.61
858,2015-07-16,1201,16.7
859,2015-07-17,1201,16.7
860,2015-07-20,1201,16.87
861,2015-07-21,1201,18.38
862,2015-07-22,1201,18.9
863,2015-07-23,1201,18.68
864,2015-07-24,1201,18.34
865,2015-07-27,1201,17.52
866,2015-07-28,1201,17.73
867,2015-07-29,1201,18.25
868,2015-07-30,1201,18.77
869,2015-07-31,1201,18.51
870,2015-08-03,1201,18.12
871,2015-08-04,1201,19.37
872,2015-08-05,1201,19.71
